"source","job_url","job_title","job_company","posted_at"
"linkedin","https://www.linkedin.com/jobs/view/3698308951","EOI Coordinator ICT & FMS","Thiess",2023-09-02 05:09:02.198482
"linkedin","https://www.linkedin.com/jobs/view/3701744028","Motor Vehicle Safety (MVS) Specialist","PT Triguna Internusa Pratama",2023-09-02 05:10:53.834414
"petromindo","https://www.petromindo.com/job-gallery/24116","2 positions","Petronas",2023-09-02 05:11:40.757426
"petromindo","https://www.petromindo.com/job-gallery/24115","2 Positions, 3 of 3 ads","PT. Tripatra Engineers and Constructions",2023-09-02 05:11:45.427256
"petromindo","https://www.petromindo.com/job-gallery/24114","10 Positions, 2 of 3 ads","PT. Tripatra Engineers and Constructions",2023-09-02 05:11:49.853666
"petromindo","https://www.petromindo.com/job-gallery/24113","10 Positions, 1 of 3 ads","PT. Tripatra Engineers and Constructions",2023-09-02 05:11:52.28414
"petromindo","https://www.petromindo.com/job-gallery/24112","7 Positions, 5 of 5 ads","PT. Tripatra Engineers and Constructions",2023-09-02 05:11:55.740264
"petromindo","https://www.petromindo.com/job-gallery/24111","10 Positions, 4 of 5 ads","PT. Tripatra Engineers and Constructions",2023-09-02 05:11:59.548754
"petromindo","https://www.petromindo.com/job-gallery/24110","10 Positions, 3 of 5 ads","PT. Tripatra Engineers and Constructions",2023-09-02 05:12:02.96873
"petromindo","https://www.petromindo.com/job-gallery/24109","10 Positions, 2 of 5 ads","PT. Tripatra Engineers and Constructions",2023-09-02 05:12:07.468029
"petromindo","https://www.petromindo.com/job-gallery/24108","10 Positions, 1 of 5 ads","PT. Tripatra Engineers and Constructions",2023-09-02 05:12:10.058266
"petromindo","https://www.petromindo.com/job-gallery/24107","4 Positions, (2)","PT. Tripatra Engineers and Constructions",2023-09-02 05:12:14.620369
"petromindo","https://www.petromindo.com/job-gallery/24106","10 Positions, (1)","PT. Tripatra Engineers and Constructions",2023-09-02 05:12:19.189279
"petromindo","https://www.petromindo.com/job-gallery/24105","5 Positions, (2)","PT. Tripatra Engineers and Constructions",2023-09-02 05:12:23.818022
"petromindo","https://www.petromindo.com/job-gallery/24104","10 Positions, (1)","PT. Tripatra Engineers and Constructions",2023-09-02 05:12:28.444499
"Jobstreet","https://www.jobstreet.co.id/id/job/4456401","Mekanik Alat Berat","PT Multi Nitrotama Kimia",2023-09-02 06:20:09.666663
"Jobstreet","https://www.jobstreet.co.id/id/job/4455689","Site Supervisor/ Koordinator Lapangan/ Pengawas Lapangan","Sanjaya Pratama",2023-09-02 06:20:13.34722
"Jobstreet","https://www.jobstreet.co.id/id/job/4456762","Admin Humas dan Legal","PT INDRA ANGKOLA",2023-09-02 06:20:18.043074
"linkedin","https://www.linkedin.com/jobs/view/3703725283","Engineering / Estate / Mill Manager - Kalimantan Plantation","Michael Page",2023-09-02 11:08:57.727248
"linkedin","https://www.linkedin.com/jobs/view/3703727248","Human Resources Manager (cengkareng placement)","Michael Page",2023-09-02 11:09:39.009825
"Jobstreet","https://www.jobstreet.co.id/id/job/4456124","Supervisor Environment & Waste Management","PT Daya5 Rekrutmen",2023-09-02 12:29:22.041364
"linkedin","https://www.linkedin.com/jobs/view/3702277670","MEP Quantity Surveyor","Asia Pulp & Paper",2023-09-02 23:10:35.733415
"Jobstreet","https://www.jobstreet.co.id/id/job/1036718672","Field Collector","PT Danamas Insan Kreasi Andalan",2023-09-03 01:13:34.249931
"linkedin","https://www.linkedin.com/jobs/view/3703778776","Completion Engineer (Teknik Perminyakan)","PT. Adiartha Swabuana",2023-09-03 05:10:45.781858
"linkedin","https://www.linkedin.com/jobs/view/3703775979","Production Engineer (Teknik Perminyakan)","PT. Adiartha Swabuana",2023-09-03 05:10:48.32594
"linkedin","https://www.linkedin.com/jobs/view/3703776854","Process Engineer (Teknik Kimia)","PT. Adiartha Swabuana",2023-09-03 05:10:50.697244
"linkedin","https://www.linkedin.com/jobs/view/3703780326","Production Engineer (Teknik Kimia)","PT. Adiartha Swabuana",2023-09-03 05:10:55.253935
"linkedin","https://www.linkedin.com/jobs/view/3703780339","Project Engineer (Teknik Kimia)","PT. Adiartha Swabuana",2023-09-03 05:10:59.870971
"linkedin","https://www.linkedin.com/jobs/view/3703779730","Drilling Fluid Engineer (Teknik Kimia)","PT. Adiartha Swabuana",2023-09-03 05:11:02.547359
"linkedin","https://www.linkedin.com/jobs/view/3703775991","Reservoir Engineer (Teknik Perminyakan)","PT. Adiartha Swabuana",2023-09-03 05:11:05.09766
"linkedin","https://www.linkedin.com/jobs/view/3703772708","Motor Vehicle Safety (MVS) Specialist","PT Triguna Internusa Pratama",2023-09-03 05:12:40.188032
"linkedin","https://www.linkedin.com/jobs/view/3703777796","Petroleum Geologist (Teknik Perminyakan)","PT. Adiartha Swabuana",2023-09-03 05:13:12.905588
"linkedin","https://www.linkedin.com/jobs/view/3708888236","Cost Accounting Assistant Manager","PT Malindo Feedmill, Tbk",2023-09-03 23:11:20.805238
"Jobstreet","https://www.jobstreet.co.id/id/job/1036682709","Senior Development Production Geologist","PT BGP Indonesia",2023-09-04 01:11:40.380942
"Jobstreet","https://www.jobstreet.co.id/id/job/4457017","Surveyor Pengukuran (Non Staff, Penempatan Kalimantan Timur dan Papua)","PT SMART,Tbk",2023-09-04 01:11:44.050658
"Jobstreet","https://www.jobstreet.co.id/id/job/4455689","Site Supervisor","Sanjaya Pratama",2023-09-04 01:11:46.603825
"Jobstreet","https://www.jobstreet.co.id/id/job/4456980","Health Safety Environment Assistant Manager (Samarinda)","PT Pro Energi",2023-09-04 01:11:48.989128
"linkedin","https://www.linkedin.com/jobs/view/3711037872","Entry Level Operator Assistant I - Logging and Perf","Halliburton",2023-09-04 05:09:54.468336
"linkedin","https://www.linkedin.com/jobs/view/3711058434","Maintenance Electrician","McDermott International, Ltd",2023-09-04 05:10:30.440502
"linkedin","https://www.linkedin.com/jobs/view/3709329593","Manager.Human Resources.I","NOV",2023-09-04 05:11:24.770594
"linkedin","https://www.linkedin.com/jobs/view/3704829451","Sales Officer (Mandarin Speaker)","Monroe Consulting Group",2023-09-04 05:12:36.544665
"petromindo","https://www.petromindo.com/job-gallery/24119","8 Positions","Amman Mineral Group  –  Facilities & Services",2023-09-04 05:12:50.19512
"petromindo","https://www.petromindo.com/job-gallery/24118","10 Positions","Amman Mineral Group  – Procurement & Business Support",2023-09-04 05:12:54.721571
"petromindo","https://www.petromindo.com/job-gallery/24117","6 Positions","Amman Mineral Group – IT",2023-09-04 05:12:57.442488
"linkedin","https://www.linkedin.com/jobs/view/3704841613","Internship Field Technician","Pandawa Agri Indonesia",2023-09-04 11:09:26.987893
"linkedin","https://www.linkedin.com/jobs/view/3711061932","MINE SURVEY & DEWATERING PROCESSING SUPERVISOR","PT Saptaindra Sejati (Adaro Energy)",2023-09-04 11:09:32.03345
"linkedin","https://www.linkedin.com/jobs/view/3711062860","SENIOR ELECTRICAL CONSTRUCTION ENGINEER (CONTROL SYSTEM)","PT Saptaindra Sejati (Adaro Energy)",2023-09-04 11:10:14.359823
"linkedin","https://www.linkedin.com/jobs/view/3704846813","Tax Supervisor","Ulti.id",2023-09-04 11:10:20.109288
"linkedin","https://www.linkedin.com/jobs/view/3711084931","EPCI (FLOWLINE & TRANSPORTATION AND INSTALLATION WORK PACKAGE) MANAGER","Eni",2023-09-04 11:11:21.433519
"Jobstreet","https://www.jobstreet.co.id/id/job/4457823","Senior Geologist","PT Phoenix Alumina Industri",2023-09-04 12:33:40.014146
"Jobstreet","https://www.jobstreet.co.id/id/job/4457961","Security Management Specialist","PT Indika Indonesia Resources (Indika Energy Group)",2023-09-04 12:33:44.620505
"Jobstreet","https://www.jobstreet.co.id/id/job/4457385","Command & Rescue Foreman (Emergency Response)","PT Trimegah Bangun Persada",2023-09-04 12:33:49.183283
"Jobstreet","https://www.jobstreet.co.id/id/job/4457308","HR Supervisor","Titan Infra Energy Group",2023-09-04 12:33:52.684611
"Jobstreet","https://www.jobstreet.co.id/id/job/4458420","Supervisor Hauling","PT Pancaran Darat Transport",2023-09-04 12:33:55.092274
"Jobstreet","https://www.jobstreet.co.id/id/job/4457243","Site Manager","PT BRINGIN KARYA SEJAHTERA",2023-09-04 12:33:58.704924
"Jobstreet","https://www.jobstreet.co.id/id/job/4457084","Drilling Supervisor","PT Carana Bungapersada",2023-09-04 12:34:02.148331
"Jobstreet","https://www.jobstreet.co.id/id/job/4457634","Site Manager Baja","PT Jagat Konstruksi Abdipersada",2023-09-04 12:34:06.658466
"Jobstreet","https://www.jobstreet.co.id/id/job/4457866","OHS Foreman (Site Based)","PT Halmahera Persada Lygend",2023-09-04 12:34:10.28243
"Jobstreet","https://www.jobstreet.co.id/id/job/4457116","Crewing Officer (Banjarmasin)","Rimau Indonesia (Rimau Group)",2023-09-04 12:34:13.038115
"Jobstreet","https://www.jobstreet.co.id/id/job/4458363","Business Development","PT Titian Servis Indonesia",2023-09-04 12:34:18.012681
"Jobstreet","https://www.jobstreet.co.id/id/job/4458032","Surveyor","PARAMOUNT LAND",2023-09-04 12:34:22.807049
"Jobstreet","https://www.jobstreet.co.id/id/job/4458567","Senior Quantity Surveyor","PT. INTEGRA INDO LESTARI",2023-09-04 12:34:25.728588
"Jobstreet","https://www.jobstreet.co.id/id/job/4457064","Foreman Mold & Dies (Preparation Plastic Machine)","PT Unipack Plasindo (karawang)",2023-09-04 12:34:30.263067
"Jobstreet","https://www.jobstreet.co.id/id/job/4457295","Project Supervisor","Sajanna Creative",2023-09-04 12:34:35.093456
"Jobstreet","https://www.jobstreet.co.id/id/job/4458308","General Manager","PT.AGPA Refinery Complex",2023-09-04 12:34:40.045534
"Jobstreet","https://www.jobstreet.co.id/id/job/4457405","Staff HSE ( Health, Safety And Environment )","PT BRINGIN KARYA SEJAHTERA",2023-09-04 12:34:44.834366
"Jobstreet","https://www.jobstreet.co.id/id/job/4457389","QHSE Engineer","PT ARKADIA SINERGI INDONESIA (Arkadia Works)",2023-09-04 12:34:49.538725
"Jobstreet","https://www.jobstreet.co.id/id/job/4457677","HSE Manager","ASRI (a subsidiary of Agung Sedayu Group)",2023-09-04 12:34:54.20338
"Jobstreet","https://www.jobstreet.co.id/id/job/4458212","Ahli K3","PLASTIK MULSA",2023-09-04 12:34:57.863658
"Jobstreet","https://www.jobstreet.co.id/id/job/4457818","Specialist, HSE System","ASIA PULP AND PAPER",2023-09-04 12:35:01.732621
"Jobstreet","https://www.jobstreet.co.id/id/job/4458510","HSE Assistant Manager (Palembang OKI)","PT BSA Logistics Indonesia",2023-09-04 12:35:04.541321
"Jobstreet","https://www.jobstreet.co.id/id/job/4458241","Supervisor Building Safety","PT Focustama Global Indonesia",2023-09-04 12:35:07.541015
"Jobstreet","https://www.jobstreet.co.id/id/job/4457127","SAFETY SUPERVISOR","PT JFE Shoji Steel Indonesia",2023-09-04 12:35:10.528902
"Jobstreet","https://www.jobstreet.co.id/id/job/4458286","Analyst Port Safety & Regulation","PT Daya5 Rekrutmen",2023-09-04 12:35:13.196539
"Jobstreet","https://www.jobstreet.co.id/id/job/4457472","COMPLIANCE MANAGEMENT SUPERINTENDENT","PT Indo Tambangraya Megah, Tbk",2023-09-04 12:35:18.229372
"Jobstreet","https://www.jobstreet.co.id/id/job/4457204","General Superintendent","PT Win Wahana Cipta Marga",2023-09-04 12:35:21.830176
"disnakerja","https://www.disnakerja.com/pt-citra-palu-minerals/","8 Posisi","PT Citra Palu Minerals",2023-09-04 12:35:28.95903
"linkedin","https://www.linkedin.com/jobs/view/3704830460","Foreman Surveyor","Sumber Ketapang Makmur Abadi",2023-09-04 23:10:35.148943
"linkedin","https://www.linkedin.com/jobs/view/3704823561","Human Resources Specialist ( Mandarin Speaker)","CNGR Indonesia",2023-09-04 23:12:06.114769
"Jobstreet","https://www.jobstreet.co.id/id/job/4458607","Staff Health Safety Environment (HSE)","PT Lion Wings",2023-09-05 01:08:46.49967
"linkedin","https://www.linkedin.com/jobs/view/3711909519","Operator Asst II-L&P","Halliburton",2023-09-05 05:09:49.789814
"linkedin","https://www.linkedin.com/jobs/view/3711905875","Service Specialist - Completion Tools","Halliburton",2023-09-05 05:09:54.401468
"linkedin","https://www.linkedin.com/jobs/view/3711935333","Service & Maintenance Supervisor","Weir Minerals",2023-09-05 05:10:17.672238
"linkedin","https://www.linkedin.com/jobs/view/3705332042","E & I Engineer","PT. Adiartha Swabuana",2023-09-05 05:11:10.297494
"linkedin","https://www.linkedin.com/jobs/view/3705329383","Senior Mechanical Engineer","Synergy Engineering",2023-09-05 05:11:12.867724
"linkedin","https://www.linkedin.com/jobs/view/3705312789","Sales Engineer","PT RAAH International Indonesia",2023-09-05 05:11:16.486599
"linkedin","https://www.linkedin.com/jobs/view/3705316548","Project Instrument Manager","APRIL",2023-09-05 05:12:15.253156
"linkedin","https://www.linkedin.com/jobs/view/3711907692","Field Prof, Assoc-L&P","Halliburton",2023-09-05 05:12:57.605219
"linkedin","https://www.linkedin.com/jobs/view/3705315729","Motor Vehicle Safety (MVS) Specialist","PT Triguna Internusa Pratama",2023-09-05 05:13:01.274124
"petromindo","https://www.petromindo.com/job-gallery/24120","2 positions","Applus+",2023-09-05 05:13:30.047221
"Jobstreet","https://www.jobstreet.co.id/id/job/4459122","Mineplan Section Head","PT Riung Mitra Lestari",2023-09-05 06:23:10.70447
"Jobstreet","https://www.jobstreet.co.id/id/job/4458987","Lead of Mine Survey","PT Cipta Kridatama",2023-09-05 06:23:13.428252
"Jobstreet","https://www.jobstreet.co.id/id/job/4458830","Project Cost Controller - Mining","PT Cahaya Riau Mandiri (Jakarta)",2023-09-05 06:23:17.028789
"Jobstreet","https://www.jobstreet.co.id/id/job/4459157","TRANSLATOR MANDARIN (MALUKU UTARA)","PT Wanatiara Persada",2023-09-05 06:23:21.656709
"Jobstreet","https://www.jobstreet.co.id/id/job/4459215","Operation System and Program Development (OSPD) Instructor","PT Riung Mitra Lestari",2023-09-05 06:23:25.260939
"Jobstreet","https://www.jobstreet.co.id/id/job/4458900","Asisten Traksi (Sumatera Selatan)","PT Sampoerna Agro Tbk",2023-09-05 06:23:27.871794
"Jobstreet","https://www.jobstreet.co.id/id/job/4459074","Land Acquisition Supervisor (Site Based)","PT Halmahera Persada Lygend",2023-09-05 06:23:31.500242
"Jobstreet","https://www.jobstreet.co.id/id/job/4459139","Supervisor Maintenance Truck - Hauling Kayu/Forestry Samarinda","PT Pancaran Darat Transport",2023-09-05 06:23:35.22338
"Jobstreet","https://www.jobstreet.co.id/id/job/4458997","Owner Surveyor","PT Habco Primatama",2023-09-05 06:23:39.984025
"Jobstreet","https://www.jobstreet.co.id/id/job/4458970","Quantity Surveyor/QS","PT Primacipta Grahasentosa",2023-09-05 06:23:42.822894
"Jobstreet","https://www.jobstreet.co.id/id/job/4458964","Quantity Surveyor (QS)","PT Ecoland Citra Pratama",2023-09-05 06:23:46.648717
"Jobstreet","https://www.jobstreet.co.id/id/job/4459092","Geodetic Engineer","PT Indokoei International",2023-09-05 06:23:51.474399
"Jobstreet","https://www.jobstreet.co.id/id/job/4458739","Sustainability Manager","PT Evans Indonesia",2023-09-05 06:23:55.289012
"Jobstreet","https://www.jobstreet.co.id/id/job/4458803","QMS PHARMACEUTICAL AFFAIR MANAGER","PT PHC Indonesia",2023-09-05 06:23:58.115309
"Jobstreet","https://www.jobstreet.co.id/id/job/4459178","Marketing Communication Manager - Safety & Security","PT Michael Page Internasional Indonesia",2023-09-05 06:24:02.948904
"Jobstreet","https://www.jobstreet.co.id/id/job/4458889","Superintendent HCGS","Titan Infra Energy Group",2023-09-05 06:24:06.758584
"Jobstreet","https://www.jobstreet.co.id/id/job/4459934","Engineer Mine Plan","PT Cipta Kridatama",2023-09-05 12:33:19.190048
"Jobstreet","https://www.jobstreet.co.id/id/job/4459927","Engineer Geotechnical","PT Cipta Kridatama",2023-09-05 12:33:22.749613
"Jobstreet","https://www.jobstreet.co.id/id/job/4459921","Engineer Dewatering","PT Cipta Kridatama",2023-09-05 12:33:27.321682
"Jobstreet","https://www.jobstreet.co.id/id/job/4459714","SAFETY OFFICER","PT Prakarsalanggeng Majubersama",2023-09-05 12:33:31.927171
"Jobstreet","https://www.jobstreet.co.id/id/job/4459922","Engineer Road","PT Cipta Kridatama",2023-09-05 12:33:35.521987
"Jobstreet","https://www.jobstreet.co.id/id/job/4459598","Mechanic Service Foreman","PT Mineral Alam Abadi (Mineral Alam Abadi Group).",2023-09-05 12:33:40.200279
"Jobstreet","https://www.jobstreet.co.id/id/job/4459924","Sales Engineer","PT Ohtori Indonesia",2023-09-05 12:33:44.765554
"Jobstreet","https://www.jobstreet.co.id/id/job/4459454","Engineer Tyre","PT Cipta Kridatama",2023-09-05 12:33:48.742314
"Jobstreet","https://www.jobstreet.co.id/id/job/4459568","New Car Surveyor Coordinator/Koordinator Marketing Roda 4 Baru","PT Indomobil Finance Indonesia",2023-09-05 12:33:53.943504
"Jobstreet","https://www.jobstreet.co.id/id/job/4459708","Valve Engineer","PT Ohtori Indonesia",2023-09-05 12:33:56.990771
"Jobstreet","https://www.jobstreet.co.id/id/job/4460072","Deputy Head of Sustainability","PT Agro Harapan Lestari",2023-09-05 12:34:00.776224
"Jobstreet","https://www.jobstreet.co.id/id/job/4459358","Occupational Health & Safety Officer","PT SMART,Tbk",2023-09-05 12:34:05.949908
"Jobstreet","https://www.jobstreet.co.id/id/job/4460029","Supervisor SHE","PT.STARDUST ESTATE INVESTMENT",2023-09-05 12:34:10.897595
"Jobstreet","https://www.jobstreet.co.id/id/job/4459650","HSE Manager","Qyusi Global Indonesia",2023-09-05 12:34:13.869782
"Jobstreet","https://www.jobstreet.co.id/id/job/4460016","Marine Superintendent (Balikpapan)","PT ANDALAN SERVICE PERSADA",2023-09-05 12:34:18.839893
"Jobstreet","https://www.jobstreet.co.id/id/job/4460073","Crewing Superintendent","PT ANDALAN SERVICE PERSADA",2023-09-05 12:34:22.846238
"linkedin","https://www.linkedin.com/jobs/view/3713153932","Technical Expert, Underground Loaders","Freeport-McMoRan",2023-09-05 23:09:48.896505
"linkedin","https://www.linkedin.com/jobs/view/3705328547","Senior Operator","PT. Adiartha Swabuana",2023-09-05 23:10:18.766023
"linkedin","https://www.linkedin.com/jobs/view/3705324933","Excavator Operator","PT Ulima Nitra Tbk",2023-09-05 23:10:21.320626
"linkedin","https://www.linkedin.com/jobs/view/3712951551","Field Servcie Rep. II - Drilling Fluids","Halliburton",2023-09-05 23:10:24.896541
"linkedin","https://www.linkedin.com/jobs/view/3705364751","Senior Technician","Altain Khuder LLC",2023-09-05 23:10:28.494473
